order_id,order_date,region,city,channel,segment,category,subcategory,payment_method,quantity,unit_price,discount_rate,distance_km,weight_kg,promised_delivery_days,actual_delivery_days,returned,customer_satisfaction,shipping_cost,cogs,payment_fee,net_sales,profit,staff_id,customer_id
ORD-M7NYSHI4,2025-05-26,Nakuru,Naivasha,Retail,SME,Home & Office,Cleaning,Cash on Delivery,5,1149.54,0.112,33.8,6.12,2,2,0,4.39,188.25,3262.13,0.0,5102.27,1651.89,S-23OXT0,C-TLJA33HT
ORD-ZN0KK8VQ,2024-03-22,Kisumu,Manyatta,Online,Consumer,Building Materials,Paint,Bank Transfer,5,1304.79,0.19,40.7,6.85,3,4,0,3.96,606.25,3684.33,15.86,5287.25,980.81,,C-90A3M42Z
ORD-S7C8099R,2025-05-28,Kisumu,Kondele,Retail,SME,Grocery,Fresh Produce,M-Pesa,6,208.62,0.075,55.3,4.57,0,0,0,5.0,232.74,898.0,5.79,1157.82,21.28,S-7SOMVQ,C-YNNBAXNU
ORD-XPHPGB79,2025-02-19,Mombasa,Changamwe,Online,SME,Grocery,Dairy,M-Pesa,2,163.01,0.166,36.9,3.0,3,1,0,4.13,492.99,213.04,1.36,272.02,-435.36,,C-JA7WQJNM
ORD-ZQO31VOP,2025-07-13,Eldoret,Pioneer,Retail,Consumer,Grocery,Dairy,Card,12,224.88,0.068,30.0,0.97,0,0,0,4.83,138.84,1898.85,55.33,2514.81,421.8,S-K4WAL5,C-9GXSS9X9
ORD-X2TEH7OT,2024-10-26,Mombasa,Kisauni,Online,Consumer,Home & Office,Furniture,M-Pesa,3,19149.9,0.221,79.6,2.44,3,3,0,4.84,800.58,28604.03,223.66,44731.63,15103.36,,C-U2H1H4CB
ORD-313OHPOS,2025-02-18,Nakuru,Bahati,Retail,Consumer,Fashion,Kids,M-Pesa,5,2327.08,0.131,9.2,3.59,2,2,0,4.16,104.18,5816.4,50.55,10109.43,4138.3,S-9MOR97,C-Y285KYU1
ORD-EAODBACD,2025-12-10,Nairobi,CBD,Online,Consumer,Fashion,Kids,M-Pesa,1,2266.04,0.091,44.2,8.06,2,1,0,3.08,659.02,1233.71,10.3,2060.01,156.97,,C-AZ0GPYKP
ORD-UUY329DU,2025-07-20,Kisumu,Milimani,Retail,Consumer,Home & Office,Cleaning,Bank Transfer,3,1123.24,0.154,34.9,7.14,1,1,0,4.86,199.0,1674.01,8.55,2850.65,969.08,S-DYG7DY,C-48STP13P
ORD-1NNSF4AJ,2025-09-25,Kisumu,Milimani,Retail,Consumer,Electronics,Smartphones,M-Pesa,4,55507.09,0.016,23.0,3.93,2,2,0,5.0,143.08,153876.16,1092.15,218429.06,63317.67,S-L2LU7X,C-QST5GZPB
ORD-ERV93QK2,2024-11-05,Nairobi,Westlands,Retail,Consumer,Fashion,Men,M-Pesa,5,3316.19,0.282,7.2,4.24,1,1,0,4.71,103.92,6592.71,59.52,11904.7,5148.55,S-YDVHFX,C-5G203KJU
ORD-PWUP9PJI,2025-09-29,Kisumu,Milimani,Retail,Consumer,Fashion,Kids,Card,1,2219.47,0.065,27.8,2.49,1,1,0,4.79,144.76,1147.08,45.67,2076.09,738.57,S-ICVEAI,C-DQEI24P4
ORD-NAPODXVO,2025-10-26,Mombasa,Kisauni,Online,Consumer,Home & Office,Stationery,Card,5,533.13,0.026,22.5,11.61,4,4,0,4.63,573.99,1732.2,57.1,2595.54,232.25,,C-LA5JJWDV
ORD-R48CVYHC,2024-02-27,Kisumu,Milimani,Agent,SME,Grocery,Dairy,M-Pesa,1,172.18,0.22,13.4,2.8,4,4,0,3.9,312.36,99.72,0.67,134.36,-278.4,S-KE1GBG,C-P9J705TT
ORD-FCLHUERJ,2024-04-22,Nakuru,Bahati,Agent,Consumer,Home & Office,Stationery,M-Pesa,1,606.61,0.292,46.8,6.66,3,2,0,3.63,647.61,269.5,2.15,429.5,-489.76,S-8RP4LT,C-MRSA3MBI
ORD-B0W5KNLW,2025-09-24,Nairobi,Westlands,Online,Corporate,Grocery,Fresh Produce,M-Pesa,12,272.58,0.2,66.8,2.0,2,2,0,4.73,694.85,2067.79,13.09,2618.07,-157.66,,C-KDS1YI2F
ORD-K8B5PVV6,2024-12-04,Nakuru,Lanet,Retail,SME,Grocery,Beverages,M-Pesa,8,170.81,0.208,23.9,,0,2,0,4.41,136.29,821.21,5.41,1082.15,119.24,S-1N55EN,C-4QAWTTOI
ORD-CWIHCCW3,2024-02-07,Eldoret,Pioneer,Retail,SME,Electronics,Computers,M-Pesa,5,69520.77,0.089,71.2,,1,3,0,3.78,264.35,226296.51,1584.11,316822.95,88677.98,S-2T5SKA,C-J8DWZGF0
ORD-MCP9OABX,2025-08-06,Eldoret,Pioneer,Retail,Consumer,Fashion,Kids,Card,1,1769.35,0.097,43.1,4.41,1,1,0,4.91,199.54,929.88,35.14,1597.17,432.61,S-AWCOL3,C-W80GSL4N
ORD-WS8ZCN25,2025-12-14,Kisumu,Manyatta,Agent,Consumer,Electronics,Accessories,M-Pesa,2,5328.58,0.271,18.0,2.23,2,2,0,3.92,334.02,5522.62,38.83,7766.83,1871.36,S-R6GUPW,C-O4T6Q6QX
ORD-F71IU2RV,2024-07-31,Mombasa,Nyali,Retail,Consumer,Electronics,Computers,M-Pesa,3,70951.93,0.137,47.3,3.37,0,0,0,4.25,202.48,128593.29,918.43,183685.09,53970.88,S-Y4GP4D,C-TUUB6O5A
ORD-G6GD42RA,2024-11-22,Mombasa,Kisauni,Retail,Consumer,FASHION,Men,M-Pesa,4,2729.06,0.031,32.1,3.38,1,1,0,4.65,162.81,6344.29,52.88,10576.46,4016.48,S-YK2QA4,C-RJLA1UB8
ORD-U4OP34RO,2024-11-05,Eldoret,Pioneer,Retail,Consumer,Grocery,Beverages,Cash on Delivery,11,170.37,0.203,28.0,2.22,1,0,1,3.35,142.97,1165.87,0.0,1493.07,-1071.63,S-KTYRMD,C-36PDLBXY
ORD-LOQUC734,2024-11-17,Mombasa,Kisauni,Retail,Consumer,Fashion,Kids,M-Pesa,2,1697.48,0.315,11.6,,0,0,0,4.02,204.26,1337.39,11.63,2326.22,772.94,S-T2R5BP,C-6KD0HUE7
ORD-3TQIQX3E,2024-07-16,Eldoret,Langas,Online,SME,Grocery,Beverages,M-Pesa,14,153.33,0.165,28.5,5.27,2,3,0,4.47,479.57,1350.06,8.96,1791.9,-46.69,,C-0ZAACFZL
ORD-BB54WG4Z,2025-01-19,Mombasa,Likoni,Retail,SME,Fashion,Women,,3,4079.2,0.156,31.7,3.0,0,1,0,3.33,158.74,5927.13,51.67,10334.09,4196.55,S-S53FOE,C-DKYTMPBE
ORD-DOXX3R0F,2025-04-11,Eldoret,Kapsoya,Retail,Consumer,Home & Office,Appliances,Card,2,22274.97,0.064,19.1,5.32,0,2,0,4.06,143.5,25643.93,917.0,41681.62,14977.19,S-GFE18R,C-BV232YRN
ORD-7TYI76OQ,2025-02-22,Mombasa,Changamwe,Online,Consumer,Grocery,Dry Goods,M-Pesa,4,440.26,0.35,,3.73,4,2,0,4.37,755.27,939.23,5.72,1144.68,-555.54,,C-IRSWPV6D
ORD-I7CKD5BN,2025-07-03,Nairobi,Lang'ata,Retail,Consumer,Building Materials,Tiles,Card,3,1289.17,0.09,37.1,5.1,1,2,0,4.39,189.29,2643.02,77.46,3520.81,611.05,S-FME45R,C-VAP31QQJ
ORD-BGJD199N,2024-10-13,Kisumu,Manyatta,Retail,Consumer,Electronics,Smartphones,M-Pesa,4,61729.54,0.35,2.7,4.56,1,1,0,4.92,94.69,114719.57,802.48,160496.82,44880.07,S-JL6TR0,C-Q4330HPO
ORD-N9QN1RQR,2025-08-31,Mombasa,Nyali,Online,Corporate,Grocery,Dry Goods,Bank Transfer,20,745.88,0.205,,2.66,1,3,0,3.83,406.7,8910.34,35.57,11857.27,2504.66,,C-CFL61178
ORD-G9X74AUJ,2025-12-04,Nairobi,Lang'ata,Agent,SME,ELECTRONICS,Smartphones,M-Pesa,4,40587.21,0.049,88.9,3.99,3,5,0,3.99,904.32,108105.69,771.8,154360.85,44579.04,S-4VE4DU,C-CZMVFOBR
ORD-SZXWQPEK,2024-04-14,Kisumu,,Retail,SME,Electronics,Computers,M-Pesa,2,72344.43,0.036,52.4,3.23,0,0,0,4.71,215.03,99589.95,697.39,139477.4,38975.03,S-DHFD7F,C-I7E0UIOO
ORD-4KBNLO32,2024-12-04,Nairobi,Westlands,Online,Consumer,Grocery,Fresh Produce,Cash on Delivery,6,290.06,0.1,21.5,0.9,2,6,0,3.15,330.97,1185.71,0.0,1565.61,48.93,,C-2F9B6QFE
ORD-Z4H0R3HL,2025-08-26,Kisumu,Kondele,Retail,Consumer,Fashion,Kids,Cash on Delivery,5,1959.92,0.189,20.6,1.61,0,1,0,4.42,118.86,4523.76,0.0,7945.06,3302.45,S-TMEXJP,C-R0QH7OLP
ORD-XKUN5SZM,2025-09-06,Mombasa,Changamwe,Online,Consumer,Fashion,Women,M-Pesa,1,4136.42,0.099,15.3,3.83,3,3,0,,348.74,2283.26,18.64,3728.32,1077.67,,C-D12G2H3D
ORD-NGY7CUV9,2025-02-24,Kisumu,Milimani,Retail,Consumer,Grocery,Dry Goods,M-Pesa,6,463.04,0.28,27.3,2.93,0,0,0,3.86,146.78,1510.65,10.01,2001.42,333.99,S-3UH73M,C-U0KA0KT8
ORD-V67E1W0M,2024-07-16,Kisumu,Manyatta,Online,Consumer,Electronics,TVs,M-Pesa,1,64007.54,0.053,6.3,2.08,1,0,0,3.53,243.25,44635.97,303.05,60609.31,15427.03,,C-3H6JZ6KP
ORD-3UAJBDY1,2024-09-04,Mombasa,Likoni,Online,Consumer,Grocery,Beverages,M-Pesa,3,141.49,0.246,42.1,6.74,4,5,0,4.64,614.32,261.49,1.6,320.05,-557.36,,C-M15G2RHY
ORD-QQC5PYTQ,2025-11-04,Mombasa,Nyali,Online,Consumer,Grocery,Dairy,M-Pesa,14,246.65,0.074,22.4,1.59,4,4,0,5.0,353.38,2456.08,15.99,3198.77,373.33,,C-DFRMK66M
ORD-920UC3X3,2024-02-26,Mombasa,Kisauni,Online,SME,Electronics,Smartphones,M-Pesa,1,51240.19,0.115,51.9,2.79,3,1,0,3.29,600.34,30149.87,226.65,45330.56,14353.7,,C-ZCT3MJ32
ORD-9LG2V1F0,2024-10-30,Nakuru,Naivasha,Agent,Consumer,Electronics,Computers,,3,68178.66,0.008,24.7,4.58,4,5,0,3.83,436.04,147853.46,1014.53,202905.92,53601.88,S-48O99E,C-XQ1RHR2Q
ORD-XJFLPYMR,2024-03-06,Mombasa,Likoni,Retail,SME,Grocery,Dry Goods,M-Pesa,1,557.17,0.49199332544866464,68.7,1.33,0,2,0,4.08,243.08,407.11,2.63,526.61,-126.21,S-FGAM4Y,C-0CG1FOKT
ORD-N5AGEXOG,2024-06-05,Nairobi,Westlands,Retail,SME,HOME & OFFICE,Furniture,M-Pesa,5,17148.92,0.276,14.9,11.75,0,0,0,4.22,182.19,35806.28,310.39,62077.28,25778.43,S-Q73EG5,C-WADPWES4
ORD-ERC9MSWN,2025-09-08,Mombasa,Nyali,Retail,Consumer,Grocery,Dairy,Cash on Delivery,1,218.37,0.088,36.2,6.25,0,1,0,3.87,195.75,149.14,0.0,199.24,-145.64,S-VS1GWA,C-OX6FD5R2
ORD-ATUBTK7W,2025-07-22,Nairobi,Kasarani,Retail,SME,Grocery,Beverages,Card,12,153.32,0.06,116.3,3.32,1,1,0,,383.32,1394.88,38.06,1729.94,-86.33,S-037L2C,C-6DNM9FR7
ORD-YD4PLAOK,2024-06-25,Mombasa,Kisauni,Retail,Consumer,Building Materials,Paint,Card,2,970.87,0.118,32.9,2.05,0,1,0,4.34,154.74,1242.89,37.66,1711.8,276.52,S-6XPW3P,C-Q2N8C8L0
ORD-IGS021EP,2024-05-26,Eldoret,Pioneer,Online,Consumer,Fashion,Women,M-Pesa,1,3243.21,0.145,38.1,1.89,3,3,0,4.58,477.29,1572.65,13.86,2771.64,707.84,,C-UCJ9SSMZ
ORD-2EZTJZGE,2025-02-04,Nairobi,Westlands,Online,Consumer,Electronics,Smartphones,M-Pesa,4,52107.8,0.217,12.0,2.07,4,6,1,2.06,285.3,107979.05,815.56,163112.02,-61913.69,,C-5MDUTWVB
ORD-YGO7C62R,2025-12-04,Eldoret,Langas,Retail,Consumer,Electronics,Accessories,M-Pesa,2,3872.56,0.071,33.6,5.54,1,2,1,3.37,183.45,5162.23,35.99,7198.01,-4225.19,S-BNA6GZ,C-FRWY6G3B
ORD-0J80U0T9,2024-02-12,Nairobi,Embakasi,Retail,SME,Grocery,Beverages,M-Pesa,1,142.43,0.134,33.3,4.41,1,2,0,4.21,173.78,101.45,0.62,123.32,-152.53,S-9HI7O5,C-C0BUYJ3E
ORD-12KPEFO2,2025-01-04,Kisumu,Kondele,Retail,Consumer,Building Materials,Paint,M-Pesa,2,1169.88,0.095,24.9,3.43,2,1,0,4.33,144.23,1553.37,10.59,2117.22,409.03,S-LOLVUS,C-RU5QKDRZ
ORD-2SFEOG25,2025-08-07,Nairobi,Lang'ata,Retail,SME,Home & Office,Furniture,Cash on Delivery,3,22662.13,0.348,22.4,1.48,0,0,0,4.27,122.67,28311.19,0.0,44341.66,15907.8,S-ETPENY,C-TDS7HDCH
ORD-0OY1CIZA,2024-12-22,Mombasa,Changamwe,Agent,Consumer,Electronics,Smartphones,M-Pesa,2,53821.81,0.119,27.5,7.53,1,2,0,3.9,521.76,71327.07,474.32,94864.57,22541.42,S-GFZW94,C-43KLCWKO
ORD-1509MIT0,2024-03-17,Kisumu,Milimani,Online,Consumer,Home & Office,Furniture,M-Pesa,1,16982.19,0.114,12.9,2.71,1,1,0,4.57,306.59,9160.32,75.24,15048.03,5505.88,,C-I2REFBER
ORD-2RVTRTIK,2024-04-26,Nairobi,CBD,Retail,Consumer,Home & Office,Stationery,Cash on Delivery,4,598.63,0.051,22.8,4.74,1,2,0,3.99,148.93,1510.37,0.0,2272.14,612.84,S-XPMCYS,C-A4G1A4L5
ORD-X7ZJOKYK,2024-09-23,Mombasa,Nyali,Retail,Consumer,Grocery,Dairy,Card,9,205.16,0.033,38.0,8.04,1,1,0,5.0,214.13,1403.89,39.29,1785.8,128.49,S-2VQACD,C-GDNFXXVP
ORD-UXIART3W,2025-11-17,Nakuru,,Retail,Consumer,Grocery,Fresh Produce,Card,1,274.38,0.143,39.3,3.14,0,1,0,4.47,179.85,173.2,5.18,235.23,-123.0,S-9A3DIT,C-MH6RDPOB
ORD-WTNCRYHB,2025-12-12,Kisumu,Milimani,Agent,Consumer,Grocery,Beverages,Cash on Delivery,3,222.7,0.099,29.9,3.54,3,3,0,4.57,451.96,460.33,0.0,602.0,-310.29,S-MKO10J,C-EICH9451
ORD-431RLCEN,2025-01-16,Mombasa,Changamwe,Retail,Consumer,Grocery,Dairy,Cash on Delivery,10,224.36,0.027,,3.34,1,1,0,4.76,241.01,1758.05,0.0,2183.37,184.32,S-LKBDGN,C-NSLYW1MX
ORD-HG47FVXO,2024-12-16,Mombasa,Kisauni,Online,Consumer,Grocery,Beverages,M-Pesa,11,181.06,0.158,26.2,5.23,4,5,0,4.08,461.66,1403.45,8.39,1677.18,-196.32,,C-AT05FJXL
ORD-DDZWETXY,2024-07-27,Nairobi,Embakasi,Agent,SME,Grocery,Dry Goods,M-Pesa,9,513.21,0.102,13.3,2.79,1,1,0,,311.34,3156.08,20.74,4148.21,660.05,S-Y6WMC3,C-YLOL941O
ORD-EWFP8HHF,2025-11-10,Mombasa,Kisauni,Online,Consumer,Electronics,Computers,M-Pesa,2,92194.03,0.119,26.8,13.13,3,3,0,4.63,639.63,117231.08,812.43,162486.0,43802.86,,C-QMKTDPHA
ORD-O1PPFGV1,2025-09-12,Nakuru,Naivasha,Online,Consumer,Home & Office,Appliances,Cash on Delivery,5,27019.0,0.081,57.4,7.28,2,2,0,4.03,740.38,79846.45,0.0,124132.59,43545.76,,C-PSZDXUIT
ORD-0JU2T84C,2025-05-17,Eldoret,Pioneer,Agent,Consumer,Building Materials,Steel,Cash on Delivery,4,2021.39,0.162,67.6,7.05,3,9,0,2.42,812.25,5276.03,0.0,6776.33,688.05,S-U79OBM,C-EHUYDMIC
ORD-SN439SQY,2024-01-14,Mombasa,Kisauni,Online,Consumer,GROCERY,Fresh Produce,M-Pesa,11,232.99,0.292,89.4,3.41,5,6,0,4.58,895.8,1414.91,9.08,1815.81,-503.98,,C-Z0YGGM31
ORD-DHFTO5II,2024-08-29,Nakuru,Bahati,Online,SME,Electronics,Computers,Bank Transfer,5,61772.42,0.35,40.2,,3,3,0,4.14,529.87,153101.2,602.28,200760.36,46527.01,,C-XHUVAPEV
ORD-0D4C5DFW,2025-05-26,Mombasa,Likoni,Online,Consumer,Grocery,Fresh Produce,M-Pesa,5,211.92,0.047,61.7,2.64,2,3,0,3.8,670.84,836.09,5.05,1009.72,-502.25,,C-05XKEP78
ORD-5V2BRZUJ,2025-01-14,Eldoret,Kapsoya,Retail,SME,Grocery,Dry Goods,M-Pesa,11,521.2,0.296,37.7,3.09,0,1,0,4.05,175.19,2897.9,20.19,4037.86,944.58,S-CJNOPG,C-T4RUZLVU
ORD-32VTMXH6,2024-03-16,Kisumu,Manyatta,Retail,Consumer,Fashion,Footwear,M-Pesa,2,2445.42,0.319,79.2,3.3,2,5,0,,285.88,1917.03,16.65,3330.84,1111.28,S-6WK08Q,C-ALMZ85UH
ORD-S1JB7HOG,2025-06-22,Kisumu,Kondele,Online,Consumer,Grocery,Dairy,M-Pesa,14,264.45,0.178,23.0,9.5,2,2,0,,531.72,2397.04,15.22,3044.44,100.46,,C-1I6ASHKV
ORD-Y48KKFV0,2025-04-10,Nakuru,Lanet,Agent,Consumer,Grocery,Beverages,M-Pesa,12,157.1,0.033,95.0,4.65,3,4,0,4.0,964.96,1416.19,9.12,1823.0,-567.26,S-O7C6E1,C-LTEWO3HH
ORD-HJ2ZBCCA,2025-12-15,Nairobi,CBD,Retail,Consumer,Grocery,Beverages,M-Pesa,2,235.61,0.133,11.0,5.66,0,0,0,4.93,124.9,294.12,2.04,408.47,-12.6,S-H482JB,C-VY14VWAT
ORD-KVU0E6PE,2024-07-02,Mombasa,Kisauni,Online,SME,Grocery,Dry Goods,Cash on Delivery,12,437.86,0.092,42.5,4.16,3,2,0,3.92,560.44,3735.14,0.0,4773.09,477.52,,C-RJN41GND
ORD-4MNTP07G,2025-04-09,Eldoret,Langas,Online,Consumer,Grocery,Dry Goods,M-Pesa,10,478.69,0.042,39.9,2.63,4,10,0,2.55,507.14,3697.9,22.92,4584.45,356.49,,C-G04XJZPL
ORD-X5NFZDXF,2025-08-01,Nairobi,Kasarani,Online,Consumer,Home & Office,Stationery,M-Pesa,5,665.93,0.187,17.8,6.29,3,5,1,,421.96,1730.19,13.54,2707.07,-1799.89,,C-K6HDCROC
ORD-X8XRKDX9,2024-08-16,Nairobi,Kasarani,Retail,Consumer,Grocery,Dairy,M-Pesa,4,175.07,0.5440259221234488,19.6,5.09,0,7,0,2.19,143.12,441.92,3.07,613.21,25.1,S-DZ29E3,C-RGVXCEWS
ORD-8HHNCMBU,2025-11-02,Eldoret,Langas,Online,Consumer,Fashion,Men,M-Pesa,4,2593.62,0.35,19.8,3.84,3,5,0,3.92,382.64,3691.48,33.72,6743.42,2635.58,,C-MT5GXQEW
ORD-85CDKUWR,2024-02-04,Mombasa,Changamwe,Online,SME,Grocery,Dry Goods,M-Pesa,5,427.1,0.149,16.7,1.63,3,9,0,2.22,311.08,1370.99,9.09,1817.8,126.64,,C-7IGV9UGH
ORD-GLZ10TW8,2025-06-18,Nairobi,Kasarani,Online,Consumer,Building Materials,Tiles,M-Pesa,2,1164.78,0.07,36.5,10.98,4,4,0,4.21,665.11,1646.92,10.83,2166.15,-156.71,,C-AUAWOZO6
ORD-3WCN18Z1,2024-03-18,Nairobi,CBD,Agent,Corporate,GROCERY,Fresh Produce,M-Pesa,17,238.31,0.139,21.0,,3,2,0,4.09,356.18,2716.16,17.44,3488.47,398.69,S-43HEPT,C-NLZYACN8
ORD-SIKKTQ4Z,2025-12-09,Eldoret,Langas,Online,SME,Grocery,Beverages,Cash on Delivery,7,188.94,0.265,21.8,3.75,4,5,0,3.88,396.07,746.31,0.0,971.54,-170.83,,C-7SMQQUPS
ORD-MEA1PWPR,2025-01-16,Nairobi,Westlands,Retail,Consumer,Fashion,Women,M-Pesa,1,3249.77,0.163,27.3,3.98,1,1,0,3.83,154.79,1555.55,13.6,2719.05,995.11,S-7EZQO2,C-VVB46HXE
ORD-5864UFYE,2025-07-22,Nakuru,Bahati,Retail,Consumer,Home & Office,Cleaning,Cash on Delivery,2,5489.3149024265995,0.162,46.0,5.36,0,2,0,3.58,214.6,996.35,0.0,1467.78,256.82,S-YJGLEQ,C-S7CDO225
ORD-4TKGYFRR,2024-07-12,Nakuru,Lanet,Online,SME,Building Materials,Paint,M-Pesa,1,908.77,0.183,13.4,7.41,3,6,0,3.12,413.49,526.55,3.71,742.06,-201.69,,C-P25KGBU4
ORD-NMTT10S3,2024-12-07,Eldoret,Pioneer,Online,Consumer,Fashion,Kids,M-Pesa,3,1884.1,0.107,59.9,0.94,4,5,0,3.9,619.77,2897.5,25.23,5045.68,1503.18,,C-LSAB6U1I
ORD-JTAZJI0I,2025-05-04,Mombasa,Nyali,Online,SME,Fashion,Footwear,M-Pesa,2,2986.16,0.057,14.7,6.35,1,3,0,4.11,400.15,3211.21,28.17,5634.79,1995.25,,C-N1VT63IP
ORD-N62O475A,2025-07-07,Eldoret,Langas,Retail,SME,Building Materials,Steel,Bank Transfer,4,1948.92,0.249,24.7,2.28,2,2,0,4.39,134.81,4268.15,17.56,5854.91,1434.39,S-FXIABV,C-D68UVHWU
ORD-5EGXCRV2,2025-03-14,Kisumu,Manyatta,Online,SME,Fashion,Kids,M-Pesa,4,2175.64,0.161,4.4,3.16,3,2,0,4.35,252.55,4313.22,36.52,7304.73,2702.43,,C-F9OLT5MJ
ORD-9E47EPY0,2025-02-14,Nairobi,CBD,Retail,Consumer,Grocery,Dairy,Cash on Delivery,12,243.38,0.155,67.7,6.86,1,2,0,4.69,283.17,1918.53,0.0,2469.05,267.36,S-NKMLZ8,C-NFPUVRFH
ORD-XDYFOX6T,2025-05-12,Mombasa,Changamwe,Retail,Consumer,Electronics,TVs,M-Pesa,4,67910.73,0.138,28.3,3.38,2,3,0,4.37,152.76,169440.75,1170.28,234055.17,63291.38,S-KMNE6K,C-9TN7B1HH
ORD-AQFP1KJD,2025-03-19,Nakuru,Bahati,Retail,Corporate,Home & Office,Furniture,Card,11,18911.22,0.056,39.1,10.33,2,8,0,3.3,234.55,131897.4,4321.28,196421.93,59968.71,S-PY475I,C-092C0463
ORD-18CP1NZ8,2025-03-28,Nairobi,Westlands,Retail,Consumer,Fashion,Men,M-Pesa,3,2995.32,0.116,40.2,3.59,1,2,0,4.47,185.57,4712.79,39.74,7947.79,3009.69,S-6RH346,C-9OB635IA
ORD-0CNXPUE1,2025-09-11,Nakuru,,Online,Consumer,Grocery,Beverages,M-Pesa,15,164.12,0.154,56.6,6.93,3,4,0,4.3,727.25,1635.44,10.42,2083.16,-289.93,,C-01TLQI78
ORD-2DI71SBK,2025-02-14,Nakuru,Lanet,Retail,Corporate,Grocery,Dry Goods,Bank Transfer,19,579.33,0.157,34.0,2.62,0,0,0,4.49,161.8,6842.8,27.85,9283.02,2250.57,S-K0AV1V,C-BTGW5VL6
ORD-PVPBPJ7W,2024-11-26,Eldoret,Langas,Online,SME,Home & Office,Furniture,M-Pesa,3,21539.5,0.244,2.8,5.19,4,4,0,4.65,285.27,29386.72,244.23,48846.57,18930.35,,C-46DUQBXM
ORD-FEQN4YLQ,2024-08-01,Nairobi,Kasarani,Retail,Consumer,Home & Office,Appliances,M-Pesa,2,23580.57,0.231,40.4,5.68,0,2,0,4.24,202.19,22914.24,181.45,36289.84,12991.96,S-UO5V5H,C-5DMKQWCC
ORD-TGMY1ODQ,2025-02-06,Eldoret,Langas,Retail,SME,Home & Office,Appliances,M-Pesa,1,30234.15,0.167,20.1,,0,1,0,3.92,198.75,15928.34,125.97,25193.39,8940.33,S-CJ9GXI,C-CYGXH8XP
ORD-6GCJFBKA,2025-02-17,Nairobi,CBD,Online,Consumer,Fashion,Men,M-Pesa,3,3197.53,0.5945961578710137,36.4,4.62,3,4,0,4.28,524.89,4578.82,40.85,8169.17,3024.61,,C-LKF9JWXN
ORD-9T3TQMH2,2025-01-16,Kisumu,Kondele,Retail,Consumer,Electronics,Computers,M-Pesa,4,91294.4,0.076,5.9,1.04,0,0,0,3.73,75.93,235307.81,1686.26,337251.97,100181.96,S-0NUIG3,C-6ZI3ERP0
ORD-1AMU5ZE2,2024-10-29,Nakuru,Bahati,Retail,Consumer,Home & Office,Stationery,M-Pesa,1,609.49,0.136,16.2,5.87,0,0,0,4.13,140.3,325.97,2.63,526.46,57.56,S-CIYEL6,C-DUYVKSVH
ORD-A3WNUOUN,2024-05-24,Mombasa,Kisauni,Retail,SME,Grocery,Fresh Produce,M-Pesa,11,213.3,0.186,52.6,4.56,0,0,0,4.63,225.84,1430.51,9.55,1910.69,244.78,S-O086VN,C-516D5F30
ORD-XU3NMLTP,2024-01-23,Nairobi,Lang'ata,Retail,Corporate,Fashion,Women,Card,8,3434.74,0.155,,2.27,2,4,0,4.2,226.31,13988.85,511.02,23228.08,8501.91,S-OC2QFY,C-0MPB2MYX
ORD-YOMXRULB,2025-01-24,Kisumu,Milimani,Online,Consumer,Fashion,Footwear,Bank Transfer,3,3032.87,0.153,10.8,2.02,3,4,1,3.0,275.83,4716.64,23.11,7703.94,-2716.88,,C-5JOWL8GN
ORD-R9VM8A2G,2024-06-20,Kisumu,Milimani,Online,Consumer,Grocery,Dry Goods,M-Pesa,-10,438.34,0.086,13.0,1.36,4,4,0,4.46,277.16,3004.32,20.02,4004.52,703.02,,C-4CHC6Q9R
ORD-C0O80UZ7,2025-11-26,Nakuru,Bahati,Online,Consumer,Home & Office,Cleaning,M-Pesa,5,1078.03,0.104,14.2,9.27,1,2,0,3.89,460.8,3124.68,24.14,4827.92,1218.31,,C-GAZSQNC3
ORD-KV664CBU,2024-08-06,Nakuru,Naivasha,Online,Consumer,Fashion,Men,Card,1,2878.44,0.063,18.1,1.53,1,1,0,4.32,319.53,1712.61,59.36,2698.03,606.53,,C-QAH0I3G8
ORD-25FNAB2T,2025-04-08,Mombasa,,Retail,Consumer,Home & Office,Appliances,M-Pesa,5,24246.0,0.143,87.8,3.73,2,4,0,4.01,311.68,65128.8,519.71,103942.1,37981.91,S-O19HG2,C-PYP0GYKJ
ORD-AV64WR9S,2024-01-02,Kisumu,Milimani,Online,Consumer,FASHION,Kids,M-Pesa,5,1822.65,0.232,33.8,4.24,4,4,0,,496.59,4120.56,35.0,6999.4,2347.26,,C-NG0OMMD5
ORD-Q0N8K0XV,2024-08-27,Nairobi,Embakasi,Retail,SME,Electronics,TVs,Cash on Delivery,2,67199.07,0.086,33.1,3.63,0,1,1,3.36,167.23,83473.39,0.0,122891.63,-36604.53,S-0AAHNU,C-ELHNBVQH
ORD-9O114LLU,2024-12-16,Kisumu,Manyatta,Online,SME,Electronics,Computers,Cash on Delivery,3,63216.45,0.133,17.3,1.27,2,4,0,3.55,307.67,113142.31,0.0,164351.0,50901.02,,C-RRNN49AL
ORD-OLI6KF5P,2024-08-08,Mombasa,Changamwe,Online,Consumer,Grocery,Beverages,M-Pesa,12,194.97,0.145,50.2,3.13,1,1,0,4.39,595.1,1472.42,10.0,1999.59,-77.93,,C-51TBUTKU
